Date,Day,Mercury,Venus,Earth,Mars,Jupiter,Saturn,Uranus,Neptune,Pluto,Isis
2013-02-12,Tue,26690.1319973,10378.4439488,6624.15508276,3588.52189413,797.56962783,575.85116883,368.01775254,332.780503548,279.521966408,149.969320872
2013-02-13,Wed,26696.2400364,10380.0248296,6625.16618471,3589.15414672,797.656754303,575.882814488,368.028493115,332.786516563,279.527449259,149.97024483
2013-02-14,Thu,26702.4342721,10381.6057438,6626.1768407,3589.78613167,797.743873904,575.914462998,368.039238203,332.792534048,279.532936367,149.971173258
2013-02-15,Fri,26708.6942082,10383.1867111,6627.18703757,3590.4178395,797.830989842,575.946117577,368.04999102,332.798559221,279.538430949,149.972109373
2013-02-16,Sat,26714.9971506,10384.7677489,6628.19676355,3591.04925884,797.918103356,575.977779473,368.060752811,332.804593327,279.54393425,149.97305442
2013-02-17,Sun,26721.3187986,10386.3488723,6629.20600812,3591.68037675,798.005214033,576.00944828,368.07152317,332.81063596,279.549445866,149.974007994
2013-02-18,Mon,26727.6339733,10387.9300948,6630.21476208,3592.31117909,798.092320206,576.041122338,368.082300438,332.81668546,279.554964135,149.974968433
2013-02-19,Tue,26733.9174287,10389.5114288,6631.22301765,3592.9416509,798.179419311,576.072799092,368.093082056,332.822739269,279.560486501,149.97593318
2013-02-20,Wed,26740.1446859,10391.0928854,6632.23076864,3593.57177673,798.266508198,576.104475397,368.103864882,332.828794244,279.566009818,149.976899092
2013-02-21,Thu,26746.2928194,10392.6744753,6633.23801076,3594.20154091,798.353583423,576.13614782,368.114645478,332.834846947,279.571530652,149.977862732
2013-02-22,Fri,26752.3411321,10394.2562085,6634.24474205,3594.83092789,798.440641586,576.167812965,368.12542045,332.840893986,279.577045608,149.978820706
2013-02-23,Sat,26758.271673,10395.8380952,6635.25096343,3595.45992272,798.527679793,576.199467946,368.136186911,332.846932472,279.582551799,149.979770126
2013-02-24,Sun,26764.0695696,10397.4201465,6636.25667944,3596.08851169,798.614696293,576.231111019,368.146943116,332.852960661,279.588047479,149.980709247
2013-02-25,Mon,26769.723171,10399.0023746,6637.26189879,3596.71668301,798.701691169,576.262742275,368.157689154,332.858978642,279.593532739,149.98163816
2013-02-26,Tue,26775.2240183,10400.5847936,6638.26663451,3597.34442726,798.788666792,576.29436409,368.168427403,332.864988792,279.599009954,149.98255924
2013-02-27,Wed,26780.5666711,10402.1674196,6639.27090315,3597.9717373,798.875627699,576.325981008,368.179162405,332.870995653,279.604483669,149.983477031
2013-02-28,Thu,26785.7484297,10403.7502693,6640.27472307,3598.59860742,798.962579755,576.357598901,368.189900033,332.877005098,279.609959754,149.984397404
2013-03-01,Fri,26790.7689917,10405.3333589,6641.27811194,3599.22503193,799.049528764,576.389223579,368.200646094,332.883022936,279.615444019,149.985326168
2013-03-02,Sat,26795.6300777,10406.9167029,6642.281084,3599.85100363,799.136478911,576.420859235,368.21140478,332.889053357,279.620940654,149.986267514
2013-03-03,Sun,26800.3350574,10408.5003123,6643.28364778,3600.4765126,799.223431533,576.452507209,368.222177435,332.895097704,279.626451003,149.987222785
2013-03-04,Mon,26804.8885957,10410.0841941,6644.28580463,3601.10154561,799.31038457,576.484165449,368.232962002,332.901153923,279.631973009,149.988189925
2013-03-05,Tue,26809.2963335,10411.6683522,6645.28754843,3601.72608646,799.397332897,576.515828836,368.243753363,332.907216894,279.637501556,149.989163817
2013-03-06,Wed,26813.5646103,10413.2527881,6646.28886649,3602.35011724,799.484269526,576.547490388,368.254544537,332.913279635,279.64302966,149.990137478
2013-03-07,Thu,26817.7002299,10414.8375028,6647.28974131,3602.97362005,799.5711874,576.579143054,368.26532847,332.919335094,279.648550268,149.991103855
2013-03-08,Fri,26821.7102695,10416.4224987,6648.2901529,3603.59657894,799.65808128,576.6107816,368.276099929,332.925378037,279.654058148,149.992057714
2013-03-09,Sat,26825.6019255,10418.0077813,6649.29008083,3604.21898127,799.744949128,576.642403996,368.286856882,332.931406432,279.659551266,149.992997024
2013-03-10,Sun,26829.3823942,10419.593359,6650.28950577,3604.8408181,799.83179249,576.674011792,368.297600881,332.93742183,279.665031174,149.993923336
2013-03-11,Mon,26833.0587794,10421.179243,6651.28841002,3605.4620835,799.918615786,576.705609414,368.308336349,332.943428656,279.670502298,149.994841074
2013-03-12,Tue,26836.6380253,10422.7654455,6652.28677737,3606.08277305,800.00542484,576.737202694,368.319069118,332.94943274,279.675970466,149.995756069
2013-03-13,Wed,26840.1268684,10424.3519781,6653.2845927,3606.70288225,800.09222526,576.768797243,368.329804799,332.955439694,279.681441292,149.996673933
2013-03-14,Thu,26843.5318062,10425.9388507,6654.28184155,3607.32240528,800.17902121,576.800397233,368.340547563,332.961453688,279.686918945,149.997598836
2013-03-15,Fri,26846.8590798,10427.5260709,6655.2785101,3607.94133443,800.265814847,576.832004826,368.351299571,332.967476884,279.692405587,149.99853294
2013-03-16,Sat,26850.114666,10429.1136443,6656.27458537,3608.55966014,800.352606347,576.863620204,368.362061005,332.973509464,279.697901399,149.999476426
2013-03-17,Sun,26853.304278,10430.7015742,6657.2700555,3609.1773714,800.439394297,576.895241961,368.372830457,332.97955002,279.703404975,150.000427886
2013-03-18,Mon,26856.4333719,10432.289863,6658.26491012,3609.79445624,800.526176199,576.926867603,368.383605434,332.985596058,279.70891382,150.001384828
2013-03-19,Tue,26859.5071563,10433.878512,6659.25914063,3610.4109022,800.612948947,576.958494032,368.394382836,332.991644478,279.714424834,150.002344151
2013-03-20,Wed,26862.530606,10435.4675223,6660.25274046,3611.02669678,800.699709219,576.990117931,368.405159345,332.997691964,279.719934701,150.003302538
2013-03-21,Thu,26865.5084763,10437.0568947,6661.2457054,3611.64182764,800.786453778,577.021736069,368.415931731,333.003735283,279.725440189,150.004256758
2013-03-22,Fri,26868.4453193,10438.6466303,6662.23803402,3612.25628301,800.873179771,577.053345599,368.426697144,333.009771587,279.730938448,150.005203962
2013-03-23,Sat,26871.3455011,10440.2367309,6663.22972828,3612.870052,800.959885117,577.084944446,368.43745351,333.015798802,279.736427406,150.006142075
2013-03-24,Sun,26874.2132188,10441.8271993,6664.22079443,3613.48312522,801.046569086,577.116531886,368.448200103,333.021816201,279.741906336,150.007070372
2013-03-25,Mon,26877.0525184,10443.4180405,6665.21124388,3614.0954954,801.133232942,577.148109189,368.458938193,333.027825055,279.747376507,150.007990122
2013-03-26,Tue,26879.8673121,10445.0092614,6666.20109368,3614.7071578,801.219880321,577.179679996,368.469671419,333.033829003,279.75284156,150.008904965
2013-03-27,Wed,26882.6613944,10446.6008711,6667.19036586,3615.31810985,801.306516907,577.211249999,368.480405474,333.039833736,279.758307186,150.009820593
2013-03-28,Thu,26885.4384569,10448.1928792,6668.17908547,3615.92834994,801.393149195,577.242825697,368.491146855,333.045845754,279.763779883,150.010743504
2013-03-29,Fri,26888.2021031,10449.7852945,6669.16727745,3616.5378755,801.479782574,577.274412486,368.501900958,333.05187045,279.769265047,150.011679093
2013-03-30,Sat,26890.9558613,10451.3781223,6670.15496321,3617.14668111,801.566419461,577.306012788,368.512670203,333.057910247,279.774765099,150.012629781
2013-03-31,Sun,26893.7031993,10452.9713643,6671.14215805,3617.75475755,801.653058298,577.337625052,368.52345304,333.063963592,279.780278487,150.013594017
2013-04-01,Mon,26896.4475397,10454.5650182,6672.12887012,3618.36209208,801.739693903,577.3692441,368.534244288,333.070025306,279.785800032,150.014566622
2013-04-02,Tue,26899.192276,10456.15908,6673.11510111,3618.96867005,801.826319018,577.400862681,368.545036697,333.076088139,279.791322482,150.015540343
2013-04-03,Wed,26901.9407889,10457.7535452,6674.10084788,3619.574477,801.912926426,577.432473583,368.555823053,333.082144876,279.796838625,150.016507968
2013-04-04,Thu,26904.6964632,10459.3484117,6675.08610446,3620.17950051,801.999510832,577.464071517,368.566598067,333.088190228,279.802343172,150.017464208
2013-04-05,Fri,26907.4627023,10460.9436802,6676.07086355,3620.78373137,802.08606998,577.495654233,368.577359488,333.094221946,279.80783387,150.018406812
2013-04-06,Sat,26910.2429428,10462.5393547,6677.05511736,3621.38716374,802.172604845,577.52722271,368.588108295,333.100241006,279.8133117,150.019336757
2013-04-07,Sun,26913.0406679,10464.1354418,6678.03885781,3621.98979453,802.259119039,577.558780566,368.598848104,333.106251026,279.818780277,150.020257662
2013-04-08,Mon,26915.85942,10465.7319498,6679.02207635,3622.59162239,802.34561772,577.590332965,368.60958408,333.11225717,279.824244766,150.02117469
2013-04-09,Tue,26918.702814,10467.3288871,6680.00476364,3623.19264634,802.432106315,577.621885339,368.620321652,333.118264867,279.829710596,150.02209327
2013-04-10,Wed,26921.5745493,10468.9262613,6680.98690928,3623.79286469,802.518589355,577.653442225,368.631065356,333.124278655,279.835182305,150.02301794
2013-04-11,Thu,26924.4784235,10470.5240786,6681.96850184,3624.39227417,802.605069699,577.685006486,368.641818057,333.130301396,279.840662755,150.023951563
2013-04-12,Fri,26927.4183456,10472.1223428,6682.94952921,3624.99086975,802.691548253,577.716579035,368.652580666,333.136334002,279.846152858,150.02489505
2013-04-13,Sat,26930.3983502,10473.7210565,6683.92997925,3625.58864474,802.778024143,577.748159002,368.66335231,333.142375602,279.851651743,150.02584753
2013-04-14,Sun,26933.4226108,10475.3202204,6684.90984039,3626.18559125,802.864495144,577.779744166,368.674130771,333.148423975,279.857157189,150.026806782
2013-04-15,Mon,26936.4954532,10476.9198348,6685.88910232,3626.78170069,802.950958192,577.81133147,368.684912989,333.154476063,279.862666138,150.027769749
2013-04-16,Tue,26939.6213684,10478.5198997,6686.8677564,3627.37696427,803.037409878,577.842917511,368.695695559,333.16052846,279.868175185,150.028733025
2013-04-17,Wed,26942.8050237,10480.1204148,6687.84579613,3627.97137343,803.123846884,577.874498973,368.706475167,333.166577852,279.873681015,150.029693295
2013-04-18,Thu,26946.0512727,10481.7213806,6688.82321753,3628.56492022,803.21026635,577.906073005,368.717248958,333.172621385,279.879180775,150.030647706
2013-04-19,Fri,26949.3651626,10483.3227984,6689.80001956,3629.15759759,803.296666187,577.937637519,368.728014847,333.178656973,279.884672377,150.03159417
2013-04-20,Sat,26952.7519395,10484.9246703,6690.77620472,3629.74939973,803.383045373,577.969191503,368.738771817,333.184683599,279.890154806,150.032531673
2013-04-21,Sun,26956.217049,10486.5270001,6691.7517798,3630.34032241,803.469404367,578.000735416,368.749520329,333.190701725,279.895628524,150.033460676
2013-04-22,Mon,26959.7661329,10488.1297935,6692.72675689,3630.93036351,803.555745583,578.03227168,368.760262803,333.196713769,279.901095948,150.034383596
2013-04-23,Tue,26963.4050186,10489.7330581,6693.70115409,3631.51952329,803.64207364,578.063804919,368.771003862,333.202724357,279.906561704,150.03530506
2013-04-24,Wed,26967.1397009,10491.3368035,6694.67499527,3632.1078038,803.728394867,578.095341467,368.781749839,333.20873982,279.912032125,150.036231398
2013-04-25,Thu,26970.9763113,10492.9410391,6695.64830829,3632.69520745,803.814715755,578.12688782,368.792507228,333.214766652,279.917513704,150.037169107
2013-04-26,Fri,26974.9210758,10494.5457725,6696.62112193,3633.28173462,803.901040682,578.158448361,368.803280414,333.220809238,279.923010825,150.038122569
2013-04-27,Sat,26978.9802571,10496.1510066,6697.59346231,3633.86738178,803.987369928,578.190023375,368.814069678,333.22686786,279.928523771,150.039092066
2013-04-28,Sun,26983.1600803,10497.7567399,6698.56535039,3634.45214082,804.073699088,578.221608463,368.824870621,333.232938119,279.934048143,150.040073201
2013-04-29,Mon,26987.46664,10499.3629672,6699.53680118,3635.03600041,804.160020387,578.253195855,368.835675472,333.239012243,279.93957617,150.041058201
2013-04-30,Tue,26991.9057832,10500.9696824,6700.50782488,3635.61894861,804.246325313,578.284777044,368.846475723,333.245081725,279.945099343,150.042038559
2013-05-01,Wed,26996.4829648,10502.5768813,6701.47842869,3636.20097558,804.332607317,578.316345486,368.857264829,333.25114002,279.950611119,150.04300773
2013-05-02,Thu,27001.2030718,10504.1845631,6702.44861827,3636.78207521,804.418863425,578.347898213,368.86803982,333.257184157,279.956108526,150.043962744
2013-05-03,Fri,27006.0702128,10505.7927303,6703.41839828,3637.3622452,804.505094382,578.379435974,368.878801446,333.263214887,279.961592316,150.04490435
2013-05-04,Sat,27011.0874744,10507.4013882,6704.38777216,3637.94148621,804.591303725,578.410962314,368.889553249,333.269235752,279.96706603,150.045836092
2013-05-05,Sun,27016.2566462,10509.0105432,6705.35674159,3638.51980051,804.677496481,578.442482262,368.900300257,333.27525178,279.972534698,150.046762997
2013-05-06,Mon,27021.5779219,10510.6202018,6706.32530611,3639.09719078,804.763677955,578.474001129,368.911047781,333.281268282,279.978003629,150.047690377
2013-05-07,Tue,27027.0495851,10512.2303693,6707.29346282,3639.67365914,804.849852766,578.505523542,368.921800445,333.287289882,279.983477448,150.048622855
2013-05-08,Wed,27032.6676961,10513.8410496,6708.2612064,3640.24920643,804.936024137,578.537052726,368.932561476,333.293319807,279.988959382,150.049563657
2013-05-09,Thu,27038.4258016,10515.4522443,6709.22852928,3640.82383185,805.022193491,578.56859011,368.9433323,333.299359483,279.994450857,150.050514212
2013-05-10,Fri,27044.3146925,10517.0639528,6710.19542219,3641.3975329,805.108360445,578.600135318,368.954112539,333.305408533,279.999951497,150.05147414
2013-05-11,Sat,27050.3222419,10518.6761727,6711.16187495,3641.97030573,805.194523149,578.631686504,368.964900348,333.31146511,280.005459453,150.052441596
2013-05-12,Sun,27056.4333567,10520.2889002,6712.12787734,3642.54214565,805.280678778,578.663240848,368.975692905,333.317526395,280.010971908,150.053413759
2013-05-13,Mon,27062.6300711,10521.9021306,6713.09341984,3643.1130476,805.366824005,578.694795029,368.986486887,333.323589063,280.016485537,150.054387306
2013-05-14,Tue,27068.8918058,10523.5158586,6714.05849424,3643.68300653,805.452955412,578.726345632,368.997278881,333.329649701,280.021996926,150.055358823
2013-05-15,Wed,27075.1958012,10525.1300789,6715.02309416,3644.25201787,805.539069911,578.757889577,369.008065802,333.335705225,280.027502992,150.056325226
2013-05-16,Thu,27081.5177142,10526.7447863,6715.98721563,3644.8200779,805.625165181,578.789424546,369.018845335,333.341753319,280.033001418,150.057284199
2013-05-17,Fri,27087.8323497,10528.3599764,6716.9508576,3645.38718418,805.711240031,578.820949355,369.029616292,333.347792797,280.038491019,150.058234556
2013-05-18,Sat,27094.1144747,10529.9756454,6717.91402242,3645.95333574,805.797294639,578.852464184,369.040378855,333.353823838,280.043971975,150.059176476
2013-05-19,Sun,27100.3396505,10531.5917909,6718.87671641,3646.51853329,805.883330734,578.88397077,369.051134756,333.359848178,280.049446019,150.060111694
2013-05-20,Mon,27106.4850163,10533.2084112,6719.83895065,3647.08277939,805.9693518,578.915472599,369.061887485,333.365869303,280.05491664,150.061043698
2013-05-21,Tue,27112.5299612,10534.8255063,6720.80074158,3647.6460785,806.055363084,578.946974926,369.072642293,333.371892467,280.06038909,150.061977739
2013-05-22,Wed,27118.4566342,10536.4430762,6721.76211106,3648.20843628,806.141370932,578.9784841,369.083405528,333.377924016,280.065869718,150.062920166
2013-05-23,Thu,27124.2502687,10538.0611201,6722.72308509,3648.7698579,806.22738109,579.010005871,369.094182941,333.383969703,280.071364274,150.06387673
2013-05-24,Fri,27129.8993172,10539.6796335,6723.6836913,3649.3303457,806.313396367,579.041543053,369.104977345,333.390032339,280.07687557,150.064850242
2013-05-25,Sat,27135.3954132,10541.2986064,6724.64395621,3649.88989738,806.399414804,579.073093693,369.115786786,333.396109971,280.082401653,150.065838749
2013-05-26,Sun,27140.7331953,10542.9180235,6725.60390335,3650.44850593,806.485429645,579.104651038,369.126604508,333.402195844,280.087935769,150.066835496
2013-05-27,Mon,27145.9100291,10544.5378661,6726.56355306,3651.00616181,806.571431474,579.136205677,369.137421104,333.408280549,280.093468507,150.067831075
2013-05-28,Tue,27150.9256666,10546.1581156,6727.52292358,3651.56285626,806.657411594,579.167748917,369.148227876,333.414355389,280.098991172,150.068816788
2013-05-29,Wed,27155.7818769,10547.7787565,6728.48203225,3652.11858427,806.743364903,579.19927566,369.159019728,333.420415269,280.104498668,150.069787538
2013-05-30,Thu,27160.4820741,10549.3997769,6729.44089587,3652.67334558,806.829290972,579.230785482,369.169796235,333.426459761,280.109990567,150.070742901
2013-05-31,Fri,27165.0309645,10551.0211685,6730.39952989,3653.22714387,806.915193202,579.262281787,369.1805608,333.432492272,280.115470276,150.07168628
2013-06-01,Sat,27169.4342258,10552.642924,6731.35794722,3653.7799849,807.001076988,579.293769976,369.191318823,333.438518198,280.120943192,150.072623073
2013-06-02,Sun,27173.6982286,10554.2650358,6732.31615732,3654.3318748,807.086947992,579.325255713,369.202075969,333.444543207,280.126414982,150.073558948
2013-06-03,Mon,27177.8298005,10555.887495,6733.27416589,3654.88281901,807.172811066,579.356743855,369.212837091,333.450572152,280.131890499,150.074498756
2013-06-04,Tue,27181.8360335,10557.5102904,6734.23197509,3655.43282168,807.258669697,579.388237893,369.223605684,333.456608525,280.137373235,150.075445991
2013-06-05,Wed,27185.72413,10559.1334086,6735.18958379,3655.98188541,807.344525725,579.419739669,369.234383587,333.462654168,280.142865032,150.076402494
2013-06-06,Thu,27189.5012833,10560.7568338,6736.14698793,3656.53001113,807.430379224,579.451249263,369.24517088,333.468709159,280.148365968,150.077368342
2013-06-07,Fri,27193.1745877,10562.380548,6737.10418112,3657.07719827,807.516228679,579.482765163,369.25596605,333.474771987,280.153874532,150.078342025
2013-06-08,Sat,27196.7509732,10564.0045314,6738.06115542,3657.62344523,807.602071449,579.514284731,369.266766459,333.480840011,280.159388084,150.079320903
2013-06-09,Sun,27200.2371607,10565.6287631,6739.01790228,3658.16874993,807.687904314,579.545804751,369.277568891,333.486910018,280.164903409,150.080301761
2013-06-10,Mon,27203.6396328,10567.2532213,6739.97441327,3658.71311023,807.773723926,579.577321878,369.28837,333.49297866,280.17041716,150.081281251
2013-06-11,Tue,27206.9646171,10568.877884,6740.93068069,3659.25652429,807.859527131,579.608832962,369.299166636,333.499042787,280.175926188,150.082256224
2013-06-12,Wed,27210.2180797,10570.5027292,6741.88669819,3659.79899091,807.945311336,579.640335413,369.309956208,333.505099809,280.181427902,150.08322409
2013-06-13,Thu,27213.4057258,10572.1277352,6742.84246146,3660.34050997,808.031074957,579.671827649,369.320737135,333.511148145,280.186920719,150.084183265
2013-06-14,Fri,27216.5330059,10573.7528811,6743.79796886,3660.88108287,808.116817816,579.703309498,369.331509242,333.517187619,280.192404466,150.085133577
2013-06-15,Sat,27219.6051258,10575.3781475,6744.75322188,3661.42071265,808.202541326,579.734782375,369.342273946,333.523219648,280.197880559,150.08607644
2013-06-16,Sun,27222.6270596,10577.0035159,6745.7082255,3661.95940401,808.28824845,579.766249246,369.353034211,333.529247196,280.203351961,150.08701482
2013-06-17,Mon,27225.6035635,10578.6289686,6746.66298854,3662.49716311,808.373943557,579.797714482,369.363794409,333.535274636,280.208823047,150.087953088
2013-06-18,Tue,27228.5391922,10580.2544889,6747.61752403,3663.0339973,808.459632103,579.829183544,369.37456,333.541307426,280.214299273,150.088896703
2013-06-19,Wed,27231.4383137,10581.8800595,6748.57184915,3663.56991422,808.545319772,579.860662118,369.385336669,333.547351253,280.219786326,150.089851352
2013-06-20,Thu,27234.3051252,10583.5056619,6749.52598434,3664.10492015,808.631010819,579.892154463,369.396128675,333.553410374,280.225288464,150.090821291
2013-06-21,Fri,27237.1436679,10585.1312733,6750.47995174,3664.63901798,808.716706013,579.923661349,369.406936788,333.559485561,280.230806459,150.091807293
2013-06-22,Sat,27239.9578421,10586.756866,6751.43377372,3665.17220585,808.802401309,579.955178734,369.417756967,333.565572771,280.236336266,150.092805314
2013-06-23,Sun,27242.7514249,10588.382408,6752.38747235,3665.70447774,808.88808843,579.986698346,369.428580936,333.571663729,280.241869613,150.09380708
2013-06-24,Mon,27245.5280888,10590.0078654,6753.34107012,3666.23582614,808.973757553,580.018210363,369.439398876,333.577748615,280.247396678,150.094802769
2013-06-25,Tue,27248.2914214,10591.633206,6754.29459097,3666.76624568,809.059400896,580.049707008,369.450203007,333.58381965,280.252909682,150.095784604
2013-06-26,Wed,27251.0449437,10593.2584025,6755.24806061,3667.29573571,809.145015355,580.081185176,369.460990226,333.58987373,280.258405522,150.096749481
2013-06-27,Thu,27253.7921253,10594.8834324,6756.20150533,3667.82430076,809.230602906,580.112646848,369.471762512,333.595912836,280.263886177,150.097699378
2013-06-28,Fri,27256.5363985,10596.5082767,6757.15494972,3668.35194883,809.316168972,580.144097449,369.48252529,333.60194239,280.269357072,150.098639721
2013-06-29,Sat,27259.2811696,10598.1329173,6758.10841442,3668.87868904,809.401720001,580.175543431,369.493285012,333.607968845,280.274824656,150.09957696
2013-06-30,Sun,27262.0298322,10599.7573353,6759.06191494,3669.40452973,809.487261598,580.2069904,369.504047283,333.613997808,280.280294539,150.100516702
2013-07-01,Mon,27264.7857804,10601.3815104,6760.01546163,3669.92947762,809.572797695,580.23844229,369.514816038,333.62003321,280.285770652,150.10146288
2013-07-02,Tue,27267.5524228,10603.0054205,6760.96906031,3670.45353771,809.658330443,580.269901256,369.52559343,333.626077207,280.291255149,150.102417648
2013-07-03,Wed,27270.3331964,10604.6290421,6761.92271299,3670.97671341,809.74386032,580.301367778,369.53637994,333.632130278,280.29674851,150.103381486
2013-07-04,Thu,27273.1315814,10606.2523501,6762.87641841,3671.4990066,809.829386255,580.332840787,369.547174497,333.638191353,280.302249665,150.104353324
2013-07-05,Fri,27275.9511147,10607.8753188,6763.83017265,3672.02041797,809.914905889,580.364317926,369.557974745,333.644258076,280.307756258,150.105330805
2013-07-06,Sat,27278.7954048,10609.4979215,6764.78396988,3672.54094743,810.000416059,580.395796035,369.568777522,333.650327286,280.313265127,150.106310768
2013-07-07,Sun,27281.6681461,10611.1201321,6765.73780311,3673.06059474,810.085913358,580.427271709,369.579579425,333.656395577,280.318772868,150.107289809
2013-07-08,Mon,27284.5731333,10612.7419246,6766.69166494,3673.57935988,810.17139458,580.458741745,369.590377249,333.662459746,280.324276276,150.108264722
2013-07-09,Tue,27287.5142756,10614.3632743,6767.64554808,3674.09724342,810.256857032,580.49020345,369.601168301,333.668517099,280.329772658,150.109232815
2013-07-10,Wed,27290.4956105,10615.9841577,6768.599446,3674.6142468,810.342298851,580.521654966,369.611950722,333.674565778,280.335260155,150.110192229
2013-07-11,Thu,27293.5213175,10617.6045528,6769.55335364,3675.13037277,810.427719419,580.553095675,369.622723894,333.680605164,280.340738149,150.111142345
2013-07-12,Fri,27296.5957314,10619.2244401,6770.50726815,3675.6456257,810.513119703,580.584526547,369.633488788,333.686636227,280.346207609,150.112084134
2013-07-13,Sat,27299.7233544,10620.8438021,6771.46118927,3676.16001167,810.598502327,580.615950208,369.644248027,333.692661592,280.351671161,150.11302022
2013-07-14,Sun,27302.9088666,10622.4626234,6772.41511959,3676.67353822,810.683871304,580.647370672,369.655005627,333.698685274,280.35713282,150.113954618
2013-07-15,Mon,27306.157135,10624.08089,6773.36906451,3677.1862138,810.769231543,580.678792852,369.665766499,333.704712183,280.362597495,150.114892238
2013-07-16,Tue,27309.47322,10625.6985889,6774.32303223,3677.69804716,810.854588173,580.710221877,369.676535771,333.710747449,280.368070316,150.115838211
2013-07-17,Wed,27312.862379,10627.3157071,6775.27703354,3678.20904628,810.939945531,580.741662087,369.687317784,333.716795411,280.373555623,150.116796875
2013-07-18,Thu,27316.3300651,10628.9322299,6776.2310812,3678.71921696,811.025305735,580.773115602,369.698114657,333.722858189,280.379055534,150.117770349
2013-07-19,Fri,27319.8819218,10630.54814,6777.18518928,3679.22856142,811.110667241,580.804580879,369.708924846,333.728934239,280.384568507,150.118757091
2013-07-20,Sat,27323.5237714,10632.1634164,6778.139373,3679.73707769,811.1960243,580.836052171,369.719742606,333.735017814,280.390088795,150.119751353
2013-07-21,Sun,27327.2615979,10633.7780361,6779.09364962,3680.24476081,811.28136815,580.867520719,369.730559174,333.741100154,280.395607636,150.120744374
2013-07-22,Mon,27331.1015209,10635.3919767,6780.04804008,3680.75160574,811.366689851,580.898977583,369.741365611,333.747172318,280.401116091,150.121727215
2013-07-23,Tue,27335.0497578,10637.0052196,6781.00257022,3681.25761049,811.451983529,580.930416893,369.752156047,333.753228435,280.406608288,150.122694005
2013-07-24,Wed,27339.1125701,10638.6177524,6781.95727034,3681.76277818,811.537248354,580.96183782,369.762929651,333.759267677,280.412083399,150.123643913
2013-07-25,Thu,27343.2961885,10640.2295683,6782.91217278,3682.26711675,811.622488277,580.993244315,369.773690375,333.765293992,280.417545373,150.124580892
2013-07-26,Fri,27347.6067158,10641.8406639,6783.8673084,3682.77063684,811.707709919,581.024643003,369.784444843,333.771314008,280.423000835,150.125511564
2013-07-27,Sat,27352.0500037,10643.451037,6784.82270344,3683.27334923,811.792919994,581.056040598,369.795199768,333.777334435,280.428456499,150.126442644
2013-07-28,Sun,27356.6315036,10645.0606846,6785.7783779,3683.77526302,811.878123514,581.087442115,369.805960165,333.783360289,280.433917379,150.127379146
2013-07-29,Mon,27361.3560865,10646.6696024,6786.73434557,3684.27638511,811.963323239,581.118850315,369.816728794,333.78939433,280.439386234,150.12832383
2013-07-30,Tue,27366.2278328,10648.2777851,6787.69061496,3684.77672041,812.048519926,581.150265957,369.827506413,333.795437317,280.444863824,150.129277454
2013-07-31,Wed,27371.2497881,10649.8852268,6788.64719033,3685.27627233,812.133712778,581.181688245,369.838292227,333.801488452,280.450349352,150.130239222
2013-08-01,Thu,27376.4236898,10651.4919213,6789.60407257,3685.77504309,812.218899783,581.213115171,369.849084225,333.807545726,280.455840809,150.131207125
2013-08-02,Fri,27381.7496685,10653.0978625,6790.5612598,3686.27303405,812.304078041,581.244543834,369.859879507,333.813606239,280.461335292,150.13217826
2013-08-03,Sat,27387.2259353,10654.7030449,6791.51874796,3686.77024613,812.389244174,581.275970858,369.870674697,333.819666614,280.466829427,150.133149254
2013-08-04,Sun,27392.8484703,10656.3074639,6792.47653152,3687.26668029,812.474394823,581.307392888,369.881466436,333.825723494,280.472319856,150.134116747
2013-08-05,Mon,27398.6107339,10657.9111162,6793.43460393,3687.76233798,812.559527082,581.338807016,369.89225182,333.831773972,280.477803672,150.135077834
2013-08-06,Tue,27404.5034271,10659.5140006,6794.39295821,3688.25722149,812.644638846,581.370211142,369.903028744,333.837815946,280.483278773,150.136030412
2013-08-07,Wed,27410.514333,10661.1161177,6795.35158746,3688.75133426,812.729729158,581.401604308,369.913796254,333.843848459,280.488744202,150.136973523
2013-08-08,Thu,27416.6282712,10662.7174705,6796.31048557,3689.24468128,812.814798551,581.432987051,369.924554881,333.849872044,280.494200493,150.137907703
2013-08-09,Fri,27422.8271969,10664.318065,6797.2696478,3689.73726922,812.899849247,581.464361592,369.93530685,333.855888925,280.499649868,150.138835173
2013-08-10,Sat,27429.0904643,10665.9179092,6798.22907114,3690.22910634,812.984885012,581.495731701,369.946055928,333.86190287,280.505096096,150.139759702
2013-08-11,Sun,27435.3952643,10667.5170134,6799.18875439,3690.72020194,813.069910612,581.527102145,369.956806881,333.867918644,280.510543942,150.140686056
2013-08-12,Mon,27441.7172252,10669.1153886,6800.14869791,3691.21056549,813.154930983,581.55847786,369.967564646,333.873941184,280.515998344,150.14161917
2013-08-13,Tue,27448.0311451,10670.7130461,6801.10890345,3691.7002057,813.23995027,581.589862993,369.978333369,333.879974635,280.521463446,150.142563192
2013-08-14,Wed,27454.3118066,10672.3099963,6802.06937383,3692.18912949,813.324970804,581.621259877,369.989115382,333.886021331,280.526941582,150.143520453
2013-08-15,Thu,27460.534808,10673.9062474,6803.03011281,3692.67734102,813.409992126,581.652668055,369.999910226,333.892080813,280.532432292,150.144490494
2013-08-16,Fri,27466.677343,10675.5018052,6803.99112525,3693.16484109,813.49501041,581.684083701,370.010714077,333.898149255,280.537931752,150.145469492
