Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice
,,,,1906-10-26 12:00,212.378,,,1907-04-29 12:00,38.224,,,1907-10-27 12:00,213.128,,,1908-04-28 12:00,37.989,,,1908-10-26 12:00,212.89,,,1909-04-28 12:00,37.756,,,1909-10-26 12:00,212.649,,,1910-04-28 12:00,37.517,,,1910-10-26 12:00,212.408,,,1911-04-29 12:00,38.257,,,1911-10-27 12:00,213.167,,,1912-04-28 12:00,38.028,,,1912-10-26 12:00,212.921,,,1913-04-28 12:00,37.789,,,1913-10-26 12:00,212.683,,,1914-04-28 12:00,37.558,,,1914-10-26 12:00,212.445,,,1915-04-29 12:00,38.299,,,1915-10-27 12:00,213.198,,,1916-04-28 12:00,38.061,,,1916-10-26 12:00,212.959,,,1917-04-28 12:00,37.825,,,1917-10-26 12:00,212.718,,,1918-04-28 12:00,37.586,,,1918-10-26 12:00,212.476,,,1919-04-29 12:00,38.323,,,1919-10-27 12:00,213.234,,,1920-04-28 12:00,38.092,,,1920-10-26 12:00,212.988,,,1921-04-28 12:00,37.851,,,1921-10-26 12:00,212.747,,,1922-04-28 12:00,37.615,,,1922-10-26 12:00,212.504,,,1923-04-29 12:00,38.356,,,1923-10-27 12:00,213.252,,,1924-04-28 12:00,38.118,,,1924-10-26 12:00,213.009,,,1925-04-28 12:00,37.883,,,1925-10-26 12:00,212.768,,,1926-04-28 12:00,37.647,,,1926-10-26 12:00,212.527,,,1927-04-29 12:00,38.382,,,1927-10-27 12:00,213.285,,,1928-04-28 12:00,38.15,,,1928-10-26 12:00,213.042,,,1929-04-28 12:00,37.907,,,1929-10-26 12:00,212.802,,,1930-04-28 12:00,37.671,,,1930-10-26 12:00,212.564,,,1931-04-28 12:00,37.445,,,1931-10-27 12:00,213.318,,,1932-04-28 12:00,38.179,,,1932-10-26 12:00,213.079,,,1933-04-28 12:00,37.947,,,1933-10-26 12:00,212.84,,,1934-04-28 12:00,37.713,,,1934-10-26 12:00,212.597,,,1935-04-28 12:00,37.478,,,1935-10-26 12:00,212.354,,,,,,
,,,,1906-10-27 12:00,213.376,,,1907-04-30 12:00,39.195,,,1907-10-28 12:00,214.126,,,1908-04-29 12:00,38.96,,,1908-10-27 12:00,213.889,,,1909-04-29 12:00,38.727,,,1909-10-27 12:00,213.647,,,1910-04-29 12:00,38.489,,,1910-10-27 12:00,213.406,,,1911-04-30 12:00,39.229,,,1911-10-28 12:00,214.165,,,1912-04-29 12:00,38.999,,,1912-10-27 12:00,213.919,,,1913-04-29 12:00,38.761,,,1913-10-27 12:00,213.682,,,1914-04-29 12:00,38.529,,,1914-10-27 12:00,213.444,,,1915-04-30 12:00,39.27,,,1915-10-28 12:00,214.196,,,1916-04-29 12:00,39.032,,,1916-10-27 12:00,213.958,,,1917-04-29 12:00,38.796,,,1917-10-27 12:00,213.716,,,1918-04-29 12:00,38.557,,,1918-10-27 12:00,213.474,,,1919-04-30 12:00,39.294,,,1919-10-28 12:00,214.232,,,1920-04-29 12:00,39.063,,,1920-10-27 12:00,213.986,,,1921-04-29 12:00,38.822,,,1921-10-27 12:00,213.746,,,1922-04-29 12:00,38.587,,,1922-10-27 12:00,213.503,,,1923-04-30 12:00,39.327,,,1923-10-28 12:00,214.251,,,1924-04-29 12:00,39.089,,,1924-10-27 12:00,214.008,,,1925-04-29 12:00,38.855,,,1925-10-27 12:00,213.766,,,1926-04-29 12:00,38.618,,,1926-10-27 12:00,213.525,,,1927-04-30 12:00,39.353,,,1927-10-28 12:00,214.284,,,1928-04-29 12:00,39.121,,,1928-10-27 12:00,214.04,,,1929-04-29 12:00,38.878,,,1929-10-27 12:00,213.801,,,1930-04-29 12:00,38.643,,,1930-10-27 12:00,213.563,,,1931-04-29 12:00,38.416,,,1931-10-28 12:00,214.316,,,1932-04-29 12:00,39.15,,,1932-10-27 12:00,214.077,,,1933-04-29 12:00,38.918,,,1933-10-27 12:00,213.838,,,1934-04-29 12:00,38.684,,,1934-10-27 12:00,213.595,,,1935-04-29 12:00,38.45,,,1935-10-27 12:00,213.353,,,,,,
,,,,1906-10-28 12:00,214.374,,,1907-05-01 12:00,40.165,,,1907-10-29 12:00,215.126,,,1908-04-30 12:00,39.931,,,1908-10-28 12:00,214.889,,,1909-04-30 12:00,39.697,,,1909-10-28 12:00,214.646,,,1910-04-30 12:00,39.459,,,1910-10-28 12:00,214.405,,,1911-05-01 12:00,40.2,,,1911-10-29 12:00,215.165,,,1912-04-30 12:00,39.969,,,1912-10-28 12:00,214.918,,,1913-04-30 12:00,39.731,,,1913-10-28 12:00,214.681,,,1914-04-30 12:00,39.5,,,1914-10-28 12:00,214.442,,,1915-05-01 12:00,40.24,,,1915-10-29 12:00,215.195,,,1916-04-30 12:00,40.003,,,1916-10-28 12:00,214.958,,,1917-04-30 12:00,39.767,,,1917-10-28 12:00,214.714,,,1918-04-30 12:00,39.528,,,1918-10-28 12:00,214.472,,,1919-05-01 12:00,40.265,,,1919-10-29 12:00,215.232,,,1920-04-30 12:00,40.033,,,1920-10-28 12:00,214.985,,,1921-04-30 12:00,39.792,,,1921-10-28 12:00,214.745,,,1922-04-30 12:00,39.558,,,1922-10-28 12:00,214.501,,,1923-05-01 12:00,40.297,,,1923-10-29 12:00,215.25,,,1924-04-30 12:00,40.06,,,1924-10-28 12:00,215.008,,,1925-04-30 12:00,39.826,,,1925-10-28 12:00,214.765,,,1926-04-30 12:00,39.588,,,1926-10-28 12:00,214.523,,,1927-05-01 12:00,40.324,,,1927-10-29 12:00,215.283,,,1928-04-30 12:00,40.091,,,1928-10-28 12:00,215.039,,,1929-04-30 12:00,39.849,,,1929-10-28 12:00,214.8,,,1930-04-30 12:00,39.614,,,1930-10-28 12:00,214.561,,,1931-04-30 12:00,39.387,,,1931-10-29 12:00,215.315,,,1932-04-30 12:00,40.121,,,1932-10-28 12:00,215.077,,,1933-04-30 12:00,39.889,,,1933-10-28 12:00,214.837,,,1934-04-30 12:00,39.654,,,1934-10-28 12:00,214.594,,,1935-04-30 12:00,39.421,,,1935-10-28 12:00,214.352,,,,,,
,,,,1906-10-29 12:00,215.373,,,1907-05-02 12:00,41.135,,,1907-10-30 12:00,216.125,,,1908-05-01 12:00,40.901,,,1908-10-29 12:00,215.889,,,1909-05-01 12:00,40.667,,,1909-10-29 12:00,215.645,,,1910-05-01 12:00,40.43,,,1910-10-29 12:00,215.405,,,1911-05-02 12:00,41.17,,,1911-10-30 12:00,216.164,,,1912-05-01 12:00,40.938,,,1912-10-29 12:00,215.917,,,1913-05-01 12:00,40.702,,,1913-10-29 12:00,215.681,,,1914-05-01 12:00,40.471,,,1914-10-29 12:00,215.441,,,1915-05-02 12:00,41.21,,,1915-10-30 12:00,216.195,,,1916-05-01 12:00,40.974,,,1916-10-29 12:00,215.957,,,1917-05-01 12:00,40.737,,,1917-10-29 12:00,215.713,,,1918-05-01 12:00,40.498,,,1918-10-29 12:00,215.472,,,1919-05-02 12:00,41.236,,,1919-10-30 12:00,216.231,,,1920-05-01 12:00,41.003,,,1920-10-29 12:00,215.984,,,1921-05-01 12:00,40.763,,,1921-10-29 12:00,215.745,,,1922-05-01 12:00,40.529,,,1922-10-29 12:00,215.5,,,1923-05-02 12:00,41.267,,,1923-10-30 12:00,216.249,,,1924-05-01 12:00,41.031,,,1924-10-29 12:00,216.008,,,1925-05-01 12:00,40.796,,,1925-10-29 12:00,215.764,,,1926-05-01 12:00,40.559,,,1926-10-29 12:00,215.522,,,1927-05-02 12:00,41.295,,,1927-10-30 12:00,216.283,,,1928-05-01 12:00,41.061,,,1928-10-29 12:00,216.038,,,1929-05-01 12:00,40.819,,,1929-10-29 12:00,215.799,,,1930-05-01 12:00,40.585,,,1930-10-29 12:00,215.56,,,1931-05-01 12:00,40.357,,,1931-10-30 12:00,216.314,,,1932-05-01 12:00,41.091,,,1932-10-29 12:00,216.076,,,1933-05-01 12:00,40.86,,,1933-10-29 12:00,215.836,,,1934-05-01 12:00,40.625,,,1934-10-29 12:00,215.593,,,1935-05-01 12:00,40.392,,,1935-10-29 12:00,215.351,,,,,,
,,,,1906-10-30 12:00,216.373,,,1907-05-03 12:00,42.104,,,1907-10-31 12:00,217.126,,,1908-05-02 12:00,41.871,,,1908-10-30 12:00,216.889,,,1909-05-02 12:00,41.636,,,1909-10-30 12:00,216.644,,,1910-05-02 12:00,41.399,,,1910-10-30 12:00,216.405,,,1911-05-03 12:00,42.14,,,1911-10-31 12:00,217.165,,,1912-05-02 12:00,41.908,,,1912-10-30 12:00,216.917,,,1913-05-02 12:00,41.672,,,1913-10-30 12:00,216.681,,,1914-05-02 12:00,41.441,,,1914-10-30 12:00,216.44,,,1915-05-03 12:00,42.179,,,1915-10-31 12:00,217.195,,,1916-05-02 12:00,41.944,,,1916-10-30 12:00,216.958,,,1917-05-02 12:00,41.707,,,1917-10-30 12:00,216.713,,,1918-05-02 12:00,41.468,,,1918-10-30 12:00,216.472,,,1919-05-03 12:00,42.205,,,1919-10-31 12:00,217.231,,,1920-05-02 12:00,41.972,,,1920-10-30 12:00,216.983,,,1921-05-02 12:00,41.733,,,1921-10-30 12:00,216.745,,,1922-05-02 12:00,41.499,,,1922-10-30 12:00,216.5,,,1923-05-03 12:00,42.236,,,1923-10-31 12:00,217.249,,,1924-05-02 12:00,42.001,,,1924-10-30 12:00,217.008,,,1925-05-02 12:00,41.765,,,1925-10-30 12:00,216.763,,,1926-05-02 12:00,41.528,,,1926-10-30 12:00,216.522,,,1927-05-03 12:00,42.265,,,1927-10-31 12:00,217.283,,,1928-05-02 12:00,42.031,,,1928-10-30 12:00,217.037,,,1929-05-02 12:00,41.789,,,1929-10-30 12:00,216.8,,,1930-05-02 12:00,41.556,,,1930-10-30 12:00,216.56,,,1931-05-02 12:00,41.326,,,1931-10-31 12:00,217.314,,,1932-05-02 12:00,42.061,,,1932-10-30 12:00,217.077,,,1933-05-02 12:00,41.83,,,1933-10-30 12:00,216.835,,,1934-05-02 12:00,41.594,,,1934-10-30 12:00,216.592,,,1935-05-02 12:00,41.362,,,1935-10-30 12:00,216.351,,,,,,
,,,,1906-10-31 12:00,217.373,,,1907-05-04 12:00,43.073,,,1907-11-01 12:00,218.126,,,1908-05-03 12:00,42.841,,,1908-10-31 12:00,217.89,,,1909-05-03 12:00,42.605,,,1909-10-31 12:00,217.644,,,1910-05-03 12:00,42.369,,,1910-10-31 12:00,217.406,,,1911-05-04 12:00,43.109,,,1911-11-01 12:00,218.165,,,1912-05-03 12:00,42.876,,,1912-10-31 12:00,217.917,,,1913-05-03 12:00,42.641,,,1913-10-31 12:00,217.682,,,1914-05-03 12:00,42.41,,,1914-10-31 12:00,217.44,,,1915-05-04 12:00,43.148,,,1915-11-01 12:00,218.196,,,1916-05-03 12:00,42.913,,,1916-10-31 12:00,217.959,,,1917-05-03 12:00,42.676,,,1917-10-31 12:00,217.713,,,1918-05-03 12:00,42.437,,,1918-10-31 12:00,217.472,,,1919-05-04 12:00,43.175,,,1919-11-01 12:00,218.232,,,1920-05-03 12:00,42.941,,,1920-10-31 12:00,217.984,,,1921-05-03 12:00,42.702,,,1921-10-31 12:00,217.746,,,1922-05-03 12:00,42.468,,,1922-10-31 12:00,217.5,,,1923-05-04 12:00,43.205,,,1923-11-01 12:00,218.25,,,1924-05-03 12:00,42.97,,,1924-10-31 12:00,218.009,,,1925-05-03 12:00,42.735,,,1925-10-31 12:00,217.763,,,1926-05-03 12:00,42.498,,,1926-10-31 12:00,217.522,,,1927-05-04 12:00,43.234,,,1927-11-01 12:00,218.284,,,1928-05-03 12:00,43.0,,,1928-10-31 12:00,218.037,,,1929-05-03 12:00,42.758,,,1929-10-31 12:00,217.8,,,1930-05-03 12:00,42.525,,,1930-10-31 12:00,217.56,,,1931-05-03 12:00,42.296,,,1931-11-01 12:00,218.314,,,1932-05-03 12:00,43.031,,,1932-10-31 12:00,218.078,,,1933-05-03 12:00,42.799,,,1933-10-31 12:00,217.835,,,1934-05-03 12:00,42.564,,,1934-10-31 12:00,217.593,,,1935-05-03 12:00,42.332,,,1935-10-31 12:00,217.351,,,,,,
,,,,1906-11-01 12:00,218.373,,,1907-05-05 12:00,44.042,,,1907-11-02 12:00,219.128,,,1908-05-04 12:00,43.81,,,1908-11-01 12:00,218.891,,,1909-05-04 12:00,43.574,,,1909-11-01 12:00,218.645,,,1910-05-04 12:00,43.338,,,1910-11-01 12:00,218.407,,,1911-05-05 12:00,44.078,,,1911-11-02 12:00,219.166,,,1912-05-04 12:00,43.845,,,1912-11-01 12:00,218.918,,,1913-05-04 12:00,43.61,,,1913-11-01 12:00,218.683,,,1914-05-04 12:00,43.379,,,1914-11-01 12:00,218.441,,,1915-05-05 12:00,44.116,,,1915-11-02 12:00,219.197,,,1916-05-04 12:00,43.883,,,1916-11-01 12:00,218.96,,,1917-05-04 12:00,43.644,,,1917-11-01 12:00,218.713,,,1918-05-04 12:00,43.406,,,1918-11-01 12:00,218.473,,,1919-05-05 12:00,44.144,,,1919-11-02 12:00,219.233,,,1920-05-04 12:00,43.909,,,1920-11-01 12:00,218.985,,,1921-05-04 12:00,43.671,,,1921-11-01 12:00,218.747,,,1922-05-04 12:00,43.437,,,1922-11-01 12:00,218.501,,,1923-05-05 12:00,44.173,,,1923-11-02 12:00,219.251,,,1924-05-04 12:00,43.939,,,1924-11-01 12:00,219.01,,,1925-05-04 12:00,43.703,,,1925-11-01 12:00,218.763,,,1926-05-04 12:00,43.467,,,1926-11-01 12:00,218.523,,,1927-05-05 12:00,44.203,,,1927-11-02 12:00,219.285,,,1928-05-04 12:00,43.968,,,1928-11-01 12:00,219.038,,,1929-05-04 12:00,43.727,,,1929-11-01 12:00,218.801,,,1930-05-04 12:00,43.494,,,1930-11-01 12:00,218.561,,,1931-05-04 12:00,43.264,,,1931-11-02 12:00,219.315,,,1932-05-04 12:00,44.0,,,1932-11-01 12:00,219.079,,,1933-05-04 12:00,43.768,,,1933-11-01 12:00,218.836,,,1934-05-04 12:00,43.532,,,1934-11-01 12:00,218.594,,,1935-05-04 12:00,43.302,,,1935-11-01 12:00,218.352,,,,,,
,,,,1906-11-02 12:00,219.374,,,1907-05-06 12:00,45.01,,,1907-11-03 12:00,220.13,,,1908-05-05 12:00,44.778,,,1908-11-02 12:00,219.892,,,1909-05-05 12:00,44.541,,,1909-11-02 12:00,219.646,,,1910-05-05 12:00,44.307,,,1910-11-02 12:00,219.408,,,1911-05-06 12:00,45.046,,,1911-11-03 12:00,220.168,,,1912-05-05 12:00,44.813,,,1912-11-02 12:00,219.92,,,1913-05-05 12:00,44.579,,,1913-11-02 12:00,219.685,,,1914-05-05 12:00,44.347,,,1914-11-02 12:00,219.442,,,1915-05-06 12:00,45.084,,,1915-11-03 12:00,220.199,,,1916-05-05 12:00,44.851,,,1916-11-02 12:00,219.962,,,1917-05-05 12:00,44.612,,,1917-11-02 12:00,219.714,,,1918-05-05 12:00,44.375,,,1918-11-02 12:00,219.475,,,1919-05-06 12:00,45.112,,,1919-11-03 12:00,220.235,,,1920-05-05 12:00,44.877,,,1920-11-02 12:00,219.986,,,1921-05-05 12:00,44.64,,,1921-11-02 12:00,219.749,,,1922-05-05 12:00,44.405,,,1922-11-02 12:00,219.502,,,1923-05-06 12:00,45.141,,,1923-11-03 12:00,220.253,,,1924-05-05 12:00,44.908,,,1924-11-02 12:00,220.012,,,1925-05-05 12:00,44.671,,,1925-11-02 12:00,219.765,,,1926-05-05 12:00,44.435,,,1926-11-02 12:00,219.525,,,1927-05-06 12:00,45.172,,,1927-11-03 12:00,220.287,,,1928-05-05 12:00,44.936,,,1928-11-02 12:00,220.039,,,1929-05-05 12:00,44.696,,,1929-11-02 12:00,219.803,,,1930-05-05 12:00,44.463,,,1930-11-02 12:00,219.562,,,1931-05-05 12:00,44.233,,,1931-11-03 12:00,220.317,,,1932-05-05 12:00,44.969,,,1932-11-02 12:00,220.081,,,1933-05-05 12:00,44.736,,,1933-11-02 12:00,219.837,,,1934-05-05 12:00,44.501,,,1934-11-02 12:00,219.595,,,1935-05-05 12:00,44.271,,,1935-11-02 12:00,219.353,,,,,,
,,,,1906-11-03 12:00,220.376,,,1907-05-07 12:00,45.978,,,1907-11-04 12:00,221.132,,,1908-05-06 12:00,45.746,,,1908-11-03 12:00,220.894,,,1909-05-06 12:00,45.509,,,1909-11-03 12:00,220.648,,,1910-05-06 12:00,45.275,,,1910-11-03 12:00,220.411,,,1911-05-07 12:00,46.013,,,1911-11-04 12:00,221.17,,,1912-05-06 12:00,45.78,,,1912-11-03 12:00,220.922,,,1913-05-06 12:00,45.547,,,1913-11-03 12:00,220.687,,,1914-05-06 12:00,45.315,,,1914-11-03 12:00,220.443,,,1915-05-07 12:00,46.052,,,1915-11-04 12:00,221.201,,,1916-05-06 12:00,45.819,,,1916-11-03 12:00,220.964,,,1917-05-06 12:00,45.58,,,1917-11-03 12:00,220.716,,,1918-05-06 12:00,45.343,,,1918-11-03 12:00,220.477,,,1919-05-07 12:00,46.08,,,1919-11-04 12:00,221.236,,,1920-05-06 12:00,45.845,,,1920-11-03 12:00,220.988,,,1921-05-06 12:00,45.608,,,1921-11-03 12:00,220.751,,,1922-05-06 12:00,45.373,,,1922-11-03 12:00,220.503,,,1923-05-07 12:00,46.109,,,1923-11-04 12:00,221.255,,,1924-05-06 12:00,45.876,,,1924-11-03 12:00,221.014,,,1925-05-06 12:00,45.639,,,1925-11-03 12:00,220.766,,,1926-05-06 12:00,45.403,,,1926-11-03 12:00,220.527,,,1927-05-07 12:00,46.14,,,1927-11-04 12:00,221.289,,,1928-05-06 12:00,45.904,,,1928-11-03 12:00,221.041,,,1929-05-06 12:00,45.664,,,1929-11-03 12:00,220.805,,,1930-05-06 12:00,45.431,,,1930-11-03 12:00,220.563,,,1931-05-06 12:00,45.201,,,1931-11-04 12:00,221.319,,,1932-05-06 12:00,45.937,,,1932-11-03 12:00,221.083,,,1933-05-06 12:00,45.703,,,1933-11-03 12:00,220.838,,,1934-05-06 12:00,45.469,,,1934-11-03 12:00,220.597,,,1935-05-06 12:00,45.24,,,1935-11-03 12:00,220.355,,,,,,
,,,,1906-11-04 12:00,221.378,,,1907-05-08 12:00,46.945,,,1907-11-05 12:00,222.136,,,1908-05-07 12:00,46.713,,,1908-11-04 12:00,221.897,,,1909-05-07 12:00,46.476,,,1909-11-04 12:00,221.651,,,1910-05-07 12:00,46.243,,,1910-11-04 12:00,221.413,,,1911-05-08 12:00,46.98,,,1911-11-05 12:00,222.172,,,1912-05-07 12:00,46.747,,,1912-11-04 12:00,221.925,,,1913-05-07 12:00,46.515,,,1913-11-04 12:00,221.69,,,1914-05-07 12:00,46.282,,,1914-11-04 12:00,221.445,,,1915-05-08 12:00,47.02,,,1915-11-05 12:00,222.204,,,1916-05-07 12:00,46.787,,,1916-11-04 12:00,221.966,,,1917-05-07 12:00,46.547,,,1917-11-04 12:00,221.719,,,1918-05-07 12:00,46.311,,,1918-11-04 12:00,221.48,,,1919-05-08 12:00,47.047,,,1919-11-05 12:00,222.239,,,1920-05-07 12:00,46.812,,,1920-11-04 12:00,221.991,,,1921-05-07 12:00,46.576,,,1921-11-04 12:00,221.754,,,1922-05-07 12:00,46.341,,,1922-11-04 12:00,221.505,,,1923-05-08 12:00,47.076,,,1923-11-05 12:00,222.258,,,1924-05-07 12:00,46.843,,,1924-11-04 12:00,222.017,,,1925-05-07 12:00,46.606,,,1925-11-04 12:00,221.768,,,1926-05-07 12:00,46.371,,,1926-11-04 12:00,221.529,,,1927-05-08 12:00,47.107,,,1927-11-05 12:00,222.291,,,1928-05-07 12:00,46.871,,,1928-11-04 12:00,222.044,,,1929-05-07 12:00,46.632,,,1929-11-04 12:00,221.808,,,1930-05-07 12:00,46.399,,,1930-11-04 12:00,221.565,,,1931-05-07 12:00,46.168,,,1931-11-05 12:00,222.322,,,1932-05-07 12:00,46.904,,,1932-11-04 12:00,222.086,,,1933-05-07 12:00,46.67,,,1933-11-04 12:00,221.841,,,1934-05-07 12:00,46.437,,,1934-11-04 12:00,221.6,,,1935-05-07 12:00,46.208,,,1935-11-04 12:00,221.357,,,,,,
,,,,1906-11-05 12:00,222.38,,,1907-05-09 12:00,47.912,,,1907-11-06 12:00,223.139,,,1908-05-08 12:00,47.68,,,1908-11-05 12:00,222.9,,,1909-05-08 12:00,47.443,,,1909-11-05 12:00,222.654,,,1910-05-08 12:00,47.21,,,1910-11-05 12:00,222.417,,,1911-05-09 12:00,47.947,,,1911-11-06 12:00,223.175,,,1912-05-08 12:00,47.714,,,1912-11-05 12:00,222.928,,,1913-05-08 12:00,47.482,,,1913-11-05 12:00,222.693,,,1914-05-08 12:00,47.248,,,1914-11-05 12:00,222.448,,,1915-05-09 12:00,47.986,,,1915-11-06 12:00,223.208,,,1916-05-08 12:00,47.754,,,1916-11-05 12:00,222.969,,,1917-05-08 12:00,47.513,,,1917-11-05 12:00,222.721,,,1918-05-08 12:00,47.278,,,1918-11-05 12:00,222.483,,,1919-05-09 12:00,48.013,,,1919-11-06 12:00,223.242,,,1920-05-08 12:00,47.778,,,1920-11-05 12:00,222.994,,,1921-05-08 12:00,47.543,,,1921-11-05 12:00,222.757,,,1922-05-08 12:00,47.307,,,1922-11-05 12:00,222.508,,,1923-05-09 12:00,48.043,,,1923-11-06 12:00,223.262,,,1924-05-08 12:00,47.811,,,1924-11-05 12:00,223.02,,,1925-05-08 12:00,47.572,,,1925-11-05 12:00,222.771,,,1926-05-08 12:00,47.339,,,1926-11-05 12:00,222.532,,,1927-05-09 12:00,48.074,,,1927-11-06 12:00,223.294,,,1928-05-08 12:00,47.837,,,1928-11-05 12:00,223.047,,,1929-05-08 12:00,47.6,,,1929-11-05 12:00,222.811,,,1930-05-08 12:00,47.366,,,1930-11-05 12:00,222.567,,,1931-05-08 12:00,47.136,,,1931-11-06 12:00,223.325,,,1932-05-08 12:00,47.872,,,1932-11-05 12:00,223.089,,,1933-05-08 12:00,47.637,,,1933-11-05 12:00,222.843,,,1934-05-08 12:00,47.404,,,1934-11-05 12:00,222.603,,,1935-05-08 12:00,47.175,,,1935-11-05 12:00,222.36,,,,,,
,,,,1906-11-06 12:00,223.383,,,1907-05-10 12:00,48.879,,,1907-11-07 12:00,224.143,,,1908-05-09 12:00,48.647,,,1908-11-06 12:00,223.903,,,1909-05-09 12:00,48.409,,,1909-11-06 12:00,223.658,,,1910-05-09 12:00,48.177,,,1910-11-06 12:00,223.42,,,1911-05-10 12:00,48.913,,,1911-11-07 12:00,224.178,,,1912-05-09 12:00,48.681,,,1912-11-06 12:00,223.932,,,1913-05-09 12:00,48.449,,,1913-11-06 12:00,223.697,,,1914-05-09 12:00,48.215,,,1914-11-06 12:00,223.451,,,1915-05-10 12:00,48.953,,,1915-11-07 12:00,224.212,,,1916-05-09 12:00,48.72,,,1916-11-06 12:00,223.973,,,1917-05-09 12:00,48.48,,,1917-11-06 12:00,223.725,,,1918-05-09 12:00,48.245,,,1918-11-06 12:00,223.486,,,1919-05-10 12:00,48.979,,,1919-11-07 12:00,224.245,,,1920-05-09 12:00,48.745,,,1920-11-06 12:00,223.998,,,1921-05-09 12:00,48.51,,,1921-11-06 12:00,223.761,,,1922-05-09 12:00,48.274,,,1922-11-06 12:00,223.511,,,1923-05-10 12:00,49.009,,,1923-11-07 12:00,224.266,,,1924-05-09 12:00,48.777,,,1924-11-06 12:00,224.023,,,1925-05-09 12:00,48.538,,,1925-11-06 12:00,223.774,,,1926-05-09 12:00,48.306,,,1926-11-06 12:00,223.536,,,1927-05-10 12:00,49.04,,,1927-11-07 12:00,224.297,,,1928-05-09 12:00,48.804,,,1928-11-06 12:00,224.051,,,1929-05-09 12:00,48.567,,,1929-11-06 12:00,223.815,,,1930-05-09 12:00,48.332,,,1930-11-06 12:00,223.57,,,1931-05-09 12:00,48.102,,,1931-11-07 12:00,224.329,,,1932-05-09 12:00,48.838,,,1932-11-06 12:00,224.093,,,1933-05-09 12:00,48.603,,,1933-11-06 12:00,223.847,,,1934-05-09 12:00,48.371,,,1934-11-06 12:00,223.606,,,1935-05-09 12:00,48.142,,,1935-11-06 12:00,223.363,,,,,,
