Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice
,,,,1906-12-18 12:00,210.746,,,1907-10-08 12:00,297.207,,,1908-11-28 12:00,212.043,,,1909-09-02 12:00,6.02,,,1910-11-07 12:00,210.774,,,1911-08-10 12:00,46.375,,,1912-10-12 12:00,206.361,,,1913-07-19 12:00,53.355,,,1914-03-24 12:00,103.581,,,1915-06-30 12:00,56.058,,,1916-02-25 12:00,134.29,,,1917-06-10 12:00,57.029,,,1918-02-03 12:00,183.065,,,1919-05-20 12:00,55.951,,,1920-01-14 12:00,202.928,,,1921-04-26 12:00,53.411,,,1921-12-26 12:00,210.133,,,1923-03-22 12:00,43.156,,,1923-12-07 12:00,212.33,,,1924-09-12 12:00,325.939,,,1925-11-16 12:00,212.089,,,1926-08-18 12:00,38.805,,,1927-10-23 12:00,208.455,,,1928-07-27 12:00,51.836,,,,,,,,,,,1929-09-15 12:00,196.099,,,1930-07-07 12:00,55.195,,,1931-03-06 12:00,117.451,,,1932-06-17 12:00,56.661,,,1933-02-11 12:00,167.238,,,1934-05-28 12:00,56.454,,,1935-01-22 12:00,198.084,,,,,,
,,,,1906-12-19 12:00,211.36,,,1907-10-09 12:00,297.77,,,1908-11-29 12:00,212.696,,,1909-09-03 12:00,5.869,,,1910-11-08 12:00,211.445,,,1911-08-11 12:00,46.959,,,1912-10-13 12:00,207.035,,,1913-07-20 12:00,54.046,,,1914-03-25 12:00,103.934,,,1915-07-01 12:00,56.772,,,1916-02-26 12:00,133.984,,,1917-06-11 12:00,57.746,,,1918-02-04 12:00,183.061,,,1919-05-21 12:00,56.666,,,1920-01-15 12:00,203.372,,,1921-04-27 12:00,54.119,,,1921-12-27 12:00,210.719,,,1923-03-23 12:00,43.854,,,1923-12-08 12:00,212.972,,,1924-09-13 12:00,325.821,,,1925-11-17 12:00,212.755,,,1926-08-19 12:00,39.257,,,1927-10-24 12:00,209.129,,,1928-07-28 12:00,52.503,,,,,,,,,,,1929-09-16 12:00,196.759,,,1930-07-08 12:00,55.903,,,1931-03-07 12:00,117.434,,,1932-06-18 12:00,57.378,,,1933-02-12 12:00,166.956,,,1934-05-29 12:00,57.171,,,1935-01-23 12:00,198.409,,,,,,
,,,,1906-12-20 12:00,211.973,,,1907-10-10 12:00,298.337,,,1908-11-30 12:00,213.35,,,1909-09-04 12:00,5.707,,,1910-11-09 12:00,212.117,,,1911-08-12 12:00,47.539,,,1912-10-14 12:00,207.71,,,1913-07-21 12:00,54.735,,,1914-03-26 12:00,104.292,,,1915-07-02 12:00,57.484,,,1916-02-27 12:00,133.688,,,1917-06-12 12:00,58.462,,,1918-02-05 12:00,183.046,,,1919-05-22 12:00,57.38,,,1920-01-16 12:00,203.812,,,1921-04-28 12:00,54.826,,,1921-12-28 12:00,211.304,,,1923-03-24 12:00,44.551,,,1923-12-09 12:00,213.614,,,1924-09-14 12:00,325.716,,,1925-11-18 12:00,213.422,,,1926-08-20 12:00,39.701,,,1927-10-25 12:00,209.804,,,1928-07-29 12:00,53.169,,,,,,,,,,,1929-09-17 12:00,197.42,,,1930-07-09 12:00,56.61,,,1931-03-08 12:00,117.43,,,1932-06-19 12:00,58.094,,,1933-02-13 12:00,166.663,,,1934-05-30 12:00,57.887,,,1935-01-24 12:00,198.728,,,,,,
,,,,1906-12-21 12:00,212.586,,,1907-10-11 12:00,298.908,,,1908-12-01 12:00,214.004,,,1909-09-05 12:00,5.532,,,1910-11-10 12:00,212.789,,,1911-08-13 12:00,48.115,,,1912-10-15 12:00,208.385,,,1913-07-22 12:00,55.422,,,1914-03-27 12:00,104.656,,,1915-07-03 12:00,58.195,,,1916-02-28 12:00,133.403,,,1917-06-13 12:00,59.177,,,1918-02-06 12:00,183.017,,,1919-05-23 12:00,58.094,,,1920-01-17 12:00,204.249,,,1921-04-29 12:00,55.532,,,1921-12-29 12:00,211.888,,,1923-03-25 12:00,45.248,,,1923-12-10 12:00,214.256,,,1924-09-15 12:00,325.622,,,1925-11-19 12:00,214.09,,,1926-08-21 12:00,40.138,,,1927-10-26 12:00,210.479,,,1928-07-30 12:00,53.833,,,,,,,,,,,1929-09-18 12:00,198.081,,,1930-07-10 12:00,57.316,,,1931-03-09 12:00,117.438,,,1932-06-20 12:00,58.81,,,1933-02-14 12:00,166.359,,,1934-05-31 12:00,58.602,,,1935-01-25 12:00,199.041,,,,,,
,,,,1906-12-22 12:00,213.198,,,1907-10-12 12:00,299.484,,,1908-12-02 12:00,214.659,,,1909-09-06 12:00,5.345,,,1910-11-11 12:00,213.462,,,1911-08-14 12:00,48.688,,,1912-10-16 12:00,209.061,,,1913-07-23 12:00,56.108,,,1914-03-28 12:00,105.025,,,1915-07-04 12:00,58.905,,,1916-02-29 12:00,133.13,,,1917-06-14 12:00,59.892,,,1918-02-07 12:00,182.976,,,1919-05-24 12:00,58.806,,,1920-01-18 12:00,204.681,,,1921-04-30 12:00,56.238,,,1921-12-30 12:00,212.471,,,1923-03-26 12:00,45.944,,,1923-12-11 12:00,214.898,,,1924-09-16 12:00,325.542,,,1925-11-20 12:00,214.758,,,1926-08-22 12:00,40.568,,,1927-10-27 12:00,211.155,,,1928-07-31 12:00,54.494,,,,,,,,,,,1929-09-19 12:00,198.743,,,1930-07-11 12:00,58.02,,,1931-03-10 12:00,117.458,,,1932-06-21 12:00,59.524,,,1933-02-15 12:00,166.044,,,1934-06-01 12:00,59.316,,,1935-01-26 12:00,199.346,,,,,,
,,,,1906-12-23 12:00,213.81,,,1907-10-13 12:00,300.064,,,1908-12-03 12:00,215.313,,,1909-09-07 12:00,5.146,,,1910-11-12 12:00,214.135,,,1911-08-15 12:00,49.256,,,1912-10-17 12:00,209.738,,,1913-07-24 12:00,56.793,,,1914-03-29 12:00,105.398,,,1915-07-05 12:00,59.614,,,1916-03-01 12:00,132.868,,,1917-06-15 12:00,60.606,,,1918-02-08 12:00,182.922,,,1919-05-25 12:00,59.518,,,1920-01-19 12:00,205.11,,,1921-05-01 12:00,56.943,,,1921-12-31 12:00,213.054,,,1923-03-27 12:00,46.639,,,1923-12-12 12:00,215.54,,,1924-09-17 12:00,325.474,,,1925-11-21 12:00,215.426,,,1926-08-23 12:00,40.991,,,1927-10-28 12:00,211.832,,,1928-08-01 12:00,55.153,,,,,,,,,,,1929-09-20 12:00,199.406,,,1930-07-12 12:00,58.724,,,1931-03-11 12:00,117.489,,,1932-06-22 12:00,60.237,,,1933-02-16 12:00,165.72,,,1934-06-02 12:00,60.03,,,1935-01-27 12:00,199.645,,,,,,
,,,,1906-12-24 12:00,214.421,,,1907-10-14 12:00,300.648,,,1908-12-04 12:00,215.968,,,1909-09-08 12:00,4.937,,,1910-11-13 12:00,214.809,,,1911-08-16 12:00,49.82,,,1912-10-18 12:00,210.415,,,1913-07-25 12:00,57.475,,,1914-03-30 12:00,105.777,,,1915-07-06 12:00,60.321,,,1916-03-02 12:00,132.618,,,1917-06-16 12:00,61.318,,,1918-02-09 12:00,182.855,,,1919-05-26 12:00,60.229,,,1920-01-20 12:00,205.534,,,1921-05-02 12:00,57.647,,,1922-01-01 12:00,213.635,,,1923-03-28 12:00,47.334,,,1923-12-13 12:00,216.182,,,1924-09-18 12:00,325.419,,,1925-11-22 12:00,216.094,,,1926-08-24 12:00,41.406,,,1927-10-29 12:00,212.51,,,1928-08-02 12:00,55.811,,,,,,,,,,,1929-09-21 12:00,200.07,,,1930-07-13 12:00,59.426,,,1931-03-12 12:00,117.533,,,1932-06-23 12:00,60.95,,,1933-02-17 12:00,165.387,,,1934-06-03 12:00,60.742,,,1935-01-28 12:00,199.937,,,,,,
,,,,1906-12-25 12:00,215.032,,,1907-10-15 12:00,301.235,,,1908-12-05 12:00,216.623,,,1909-09-09 12:00,4.717,,,1910-11-14 12:00,215.483,,,1911-08-17 12:00,50.379,,,1912-10-19 12:00,211.094,,,1913-07-26 12:00,58.156,,,1914-03-31 12:00,106.161,,,1915-07-07 12:00,61.028,,,1916-03-03 12:00,132.381,,,1917-06-17 12:00,62.03,,,1918-02-10 12:00,182.775,,,1919-05-27 12:00,60.939,,,1920-01-21 12:00,205.954,,,1921-05-03 12:00,58.35,,,1922-01-02 12:00,214.215,,,1923-03-29 12:00,48.028,,,1923-12-14 12:00,216.824,,,1924-09-19 12:00,325.378,,,1925-11-23 12:00,216.763,,,1926-08-25 12:00,41.812,,,1927-10-30 12:00,213.188,,,1928-08-03 12:00,56.466,,,,,,,,,,,1929-09-22 12:00,200.735,,,1930-07-14 12:00,60.127,,,1931-03-13 12:00,117.588,,,1932-06-24 12:00,61.661,,,1933-02-18 12:00,165.045,,,1934-06-04 12:00,61.454,,,1935-01-29 12:00,200.222,,,,,,
,,,,1906-12-26 12:00,215.643,,,1907-10-16 12:00,301.826,,,1908-12-06 12:00,217.278,,,1909-09-10 12:00,4.487,,,1910-11-15 12:00,216.158,,,1911-08-18 12:00,50.934,,,1912-10-20 12:00,211.773,,,1913-07-27 12:00,58.835,,,1914-04-01 12:00,106.549,,,1915-07-08 12:00,61.733,,,1916-03-04 12:00,132.156,,,1917-06-18 12:00,62.741,,,1918-02-11 12:00,182.681,,,1919-05-28 12:00,61.648,,,1920-01-22 12:00,206.37,,,1921-05-04 12:00,59.053,,,1922-01-03 12:00,214.794,,,1923-03-30 12:00,48.721,,,1923-12-15 12:00,217.466,,,1924-09-20 12:00,325.349,,,1925-11-24 12:00,217.433,,,1926-08-26 12:00,42.211,,,1927-10-31 12:00,213.867,,,1928-08-04 12:00,57.118,,,,,,,,,,,1929-09-23 12:00,201.401,,,1930-07-15 12:00,60.827,,,1931-03-14 12:00,117.654,,,1932-06-25 12:00,62.372,,,1933-02-19 12:00,164.694,,,1934-06-05 12:00,62.165,,,1935-01-30 12:00,200.499,,,,,,
,,,,1906-12-27 12:00,216.253,,,1907-10-17 12:00,302.421,,,1908-12-07 12:00,217.934,,,1909-09-11 12:00,4.248,,,1910-11-16 12:00,216.833,,,1911-08-19 12:00,51.485,,,1912-10-21 12:00,212.452,,,1913-07-28 12:00,59.513,,,1914-04-02 12:00,106.942,,,1915-07-09 12:00,62.438,,,1916-03-05 12:00,131.944,,,1917-06-19 12:00,63.45,,,1918-02-12 12:00,182.575,,,1919-05-29 12:00,62.356,,,1920-01-23 12:00,206.781,,,1921-05-05 12:00,59.754,,,1922-01-04 12:00,215.373,,,1923-03-31 12:00,49.413,,,1923-12-16 12:00,218.108,,,1924-09-21 12:00,325.333,,,1925-11-25 12:00,218.103,,,1926-08-27 12:00,42.602,,,1927-11-01 12:00,214.547,,,1928-08-05 12:00,57.769,,,,,,,,,,,1929-09-24 12:00,202.068,,,1930-07-16 12:00,61.525,,,1931-03-15 12:00,117.732,,,1932-06-26 12:00,63.081,,,1933-02-20 12:00,164.336,,,1934-06-06 12:00,62.875,,,1935-01-31 12:00,200.769,,,,,,
,,,,1906-12-28 12:00,216.863,,,1907-10-18 12:00,303.019,,,1908-12-08 12:00,218.59,,,1909-09-12 12:00,4.0,,,1910-11-17 12:00,217.509,,,1911-08-20 12:00,52.031,,,1912-10-22 12:00,213.133,,,1913-07-29 12:00,60.188,,,1914-04-03 12:00,107.34,,,1915-07-10 12:00,63.141,,,1916-03-06 12:00,131.744,,,1917-06-20 12:00,64.159,,,1918-02-13 12:00,182.455,,,1919-05-30 12:00,63.064,,,1920-01-24 12:00,207.188,,,1921-05-06 12:00,60.455,,,1922-01-05 12:00,215.95,,,1923-04-01 12:00,50.105,,,1923-12-17 12:00,218.75,,,1924-09-22 12:00,325.331,,,1925-11-26 12:00,218.773,,,1926-08-28 12:00,42.984,,,1927-11-02 12:00,215.227,,,1928-08-06 12:00,58.417,,,,,,,,,,,1929-09-25 12:00,202.735,,,1930-07-17 12:00,62.222,,,1931-03-16 12:00,117.821,,,1932-06-27 12:00,63.789,,,1933-02-21 12:00,163.971,,,1934-06-07 12:00,63.584,,,1935-02-01 12:00,201.032,,,,,,
,,,,1906-12-29 12:00,217.472,,,1907-10-19 12:00,303.621,,,1908-12-09 12:00,219.246,,,1909-09-13 12:00,3.744,,,1910-11-18 12:00,218.186,,,1911-08-21 12:00,52.572,,,1912-10-23 12:00,213.814,,,1913-07-30 12:00,60.862,,,1914-04-04 12:00,107.742,,,1915-07-11 12:00,63.843,,,1916-03-07 12:00,131.558,,,1917-06-21 12:00,64.867,,,1918-02-14 12:00,182.322,,,1919-05-31 12:00,63.77,,,1920-01-25 12:00,207.591,,,1921-05-07 12:00,61.156,,,1922-01-06 12:00,216.526,,,1923-04-02 12:00,50.796,,,1923-12-18 12:00,219.392,,,1924-09-23 12:00,325.342,,,1925-11-27 12:00,219.444,,,1926-08-29 12:00,43.358,,,1927-11-03 12:00,215.908,,,1928-08-07 12:00,59.063,,,,,,,,,,,1929-09-26 12:00,203.404,,,1930-07-18 12:00,62.918,,,1931-03-17 12:00,117.921,,,1932-06-28 12:00,64.497,,,1933-02-22 12:00,163.599,,,1934-06-08 12:00,64.292,,,1935-02-02 12:00,201.286,,,,,,
,,,,1906-12-30 12:00,218.081,,,1907-10-20 12:00,304.226,,,1908-12-10 12:00,219.902,,,1909-09-14 12:00,3.481,,,1910-11-19 12:00,218.863,,,1911-08-22 12:00,53.108,,,1912-10-24 12:00,214.496,,,1913-07-31 12:00,61.534,,,1914-04-05 12:00,108.148,,,1915-07-12 12:00,64.543,,,1916-03-08 12:00,131.385,,,1917-06-22 12:00,65.574,,,1918-02-15 12:00,182.176,,,1919-06-01 12:00,64.476,,,1920-01-26 12:00,207.989,,,1921-05-08 12:00,61.855,,,1922-01-07 12:00,217.101,,,1923-04-03 12:00,51.487,,,1923-12-19 12:00,220.034,,,1924-09-24 12:00,325.366,,,1925-11-28 12:00,220.115,,,1926-08-30 12:00,43.722,,,1927-11-04 12:00,216.589,,,1928-08-08 12:00,59.706,,,,,,,,,,,1929-09-27 12:00,204.073,,,1930-07-19 12:00,63.612,,,1931-03-18 12:00,118.031,,,1932-06-29 12:00,65.203,,,1933-02-23 12:00,163.222,,,1934-06-09 12:00,65.0,,,1935-02-03 12:00,201.533,,,,,,
,,,,1906-12-31 12:00,218.689,,,1907-10-21 12:00,304.834,,,1908-12-11 12:00,220.559,,,1909-09-15 12:00,3.211,,,1910-11-20 12:00,219.541,,,1911-08-23 12:00,53.639,,,1912-10-25 12:00,215.179,,,1913-08-01 12:00,62.205,,,1914-04-06 12:00,108.558,,,1915-07-13 12:00,65.243,,,1916-03-09 12:00,131.225,,,1917-06-23 12:00,66.28,,,1918-02-16 12:00,182.017,,,1919-06-02 12:00,65.181,,,1920-01-27 12:00,208.382,,,1921-05-09 12:00,62.554,,,1922-01-08 12:00,217.675,,,1923-04-04 12:00,52.177,,,1923-12-20 12:00,220.676,,,1924-09-25 12:00,325.404,,,1925-11-29 12:00,220.787,,,1926-08-31 12:00,44.078,,,1927-11-05 12:00,217.272,,,1928-08-09 12:00,60.347,,,,,,,,,,,1929-09-28 12:00,204.743,,,1930-07-20 12:00,64.305,,,1931-03-19 12:00,118.152,,,1932-06-30 12:00,65.909,,,1933-02-24 12:00,162.84,,,1934-06-10 12:00,65.706,,,1935-02-04 12:00,201.771,,,,,,
,,,,1907-01-01 12:00,219.297,,,1907-10-22 12:00,305.445,,,1908-12-12 12:00,221.216,,,1909-09-16 12:00,2.936,,,1910-11-21 12:00,220.22,,,1911-08-24 12:00,54.165,,,1912-10-26 12:00,215.862,,,1913-08-02 12:00,62.873,,,1914-04-07 12:00,108.972,,,1915-07-14 12:00,65.941,,,1916-03-10 12:00,131.078,,,1917-06-24 12:00,66.985,,,1918-02-17 12:00,181.845,,,1919-06-03 12:00,65.885,,,1920-01-28 12:00,208.77,,,1921-05-10 12:00,63.252,,,1922-01-09 12:00,218.249,,,1923-04-05 12:00,52.866,,,1923-12-21 12:00,221.318,,,1924-09-26 12:00,325.455,,,1925-11-30 12:00,221.459,,,1926-09-01 12:00,44.423,,,1927-11-06 12:00,217.954,,,1928-08-10 12:00,60.986,,,,,,,,,,,1929-09-29 12:00,205.415,,,1930-07-21 12:00,64.997,,,1931-03-20 12:00,118.284,,,1932-07-01 12:00,66.613,,,1933-02-25 12:00,162.453,,,1934-06-11 12:00,66.412,,,1935-02-05 12:00,202.001,,,,,,
,,,,1907-01-02 12:00,219.905,,,1907-10-23 12:00,306.06,,,1908-12-13 12:00,221.873,,,1909-09-17 12:00,2.656,,,1910-11-22 12:00,220.899,,,1911-08-25 12:00,54.685,,,1912-10-27 12:00,216.547,,,1913-08-03 12:00,63.539,,,1914-04-08 12:00,109.391,,,1915-07-15 12:00,66.638,,,1916-03-11 12:00,130.945,,,1917-06-25 12:00,67.689,,,1918-02-18 12:00,181.66,,,1919-06-04 12:00,66.588,,,1920-01-29 12:00,209.153,,,1921-05-11 12:00,63.95,,,1922-01-10 12:00,218.821,,,1923-04-06 12:00,53.555,,,1923-12-22 12:00,221.961,,,1924-09-27 12:00,325.518,,,1925-12-01 12:00,222.132,,,1926-09-02 12:00,44.76,,,1927-11-07 12:00,218.638,,,1928-08-11 12:00,61.622,,,,,,,,,,,1929-09-30 12:00,206.087,,,1930-07-22 12:00,65.688,,,1931-03-21 12:00,118.425,,,1932-07-02 12:00,67.317,,,1933-02-26 12:00,162.063,,,1934-06-12 12:00,67.117,,,1935-02-06 12:00,202.223,,,,,,
,,,,1907-01-03 12:00,220.512,,,1907-10-24 12:00,306.677,,,1908-12-14 12:00,222.53,,,1909-09-18 12:00,2.371,,,1910-11-23 12:00,221.578,,,1911-08-26 12:00,55.2,,,1912-10-28 12:00,217.232,,,1913-08-04 12:00,64.203,,,1914-04-09 12:00,109.813,,,1915-07-16 12:00,67.334,,,1916-03-12 12:00,130.825,,,1917-06-26 12:00,68.391,,,1918-02-19 12:00,181.463,,,1919-06-05 12:00,67.29,,,1920-01-30 12:00,209.532,,,1921-05-12 12:00,64.646,,,1922-01-11 12:00,219.392,,,1923-04-07 12:00,54.243,,,1923-12-23 12:00,222.603,,,1924-09-28 12:00,325.596,,,1925-12-02 12:00,222.805,,,1926-09-03 12:00,45.086,,,1927-11-08 12:00,219.322,,,1928-08-12 12:00,62.255,,,,,,,,,,,1929-10-01 12:00,206.76,,,1930-07-23 12:00,66.377,,,1931-03-22 12:00,118.577,,,1932-07-03 12:00,68.019,,,1933-02-27 12:00,161.67,,,1934-06-13 12:00,67.82,,,1935-02-07 12:00,202.435,,,,,,
,,,,1907-01-04 12:00,221.119,,,1907-10-25 12:00,307.297,,,1908-12-15 12:00,223.188,,,1909-09-19 12:00,2.084,,,1910-11-24 12:00,222.258,,,1911-08-27 12:00,55.71,,,1912-10-29 12:00,217.918,,,1913-08-05 12:00,64.866,,,1914-04-10 12:00,110.238,,,1915-07-17 12:00,68.028,,,1916-03-13 12:00,130.718,,,1917-06-27 12:00,69.093,,,1918-02-20 12:00,181.253,,,1919-06-06 12:00,67.991,,,1920-01-31 12:00,209.905,,,1921-05-13 12:00,65.342,,,1922-01-12 12:00,219.961,,,1923-04-08 12:00,54.931,,,1923-12-24 12:00,223.246,,,1924-09-29 12:00,325.686,,,1925-12-03 12:00,223.479,,,1926-09-04 12:00,45.403,,,1927-11-09 12:00,220.007,,,1928-08-13 12:00,62.886,,,,,,,,,,,1929-10-02 12:00,207.434,,,1930-07-24 12:00,67.065,,,1931-03-23 12:00,118.738,,,1932-07-04 12:00,68.72,,,1933-02-28 12:00,161.275,,,1934-06-14 12:00,68.523,,,1935-02-08 12:00,202.639,,,,,,
,,,,1907-01-05 12:00,221.725,,,1907-10-26 12:00,307.92,,,1908-12-16 12:00,223.846,,,1909-09-20 12:00,1.794,,,1910-11-25 12:00,222.939,,,1911-08-28 12:00,56.214,,,1912-10-30 12:00,218.604,,,1913-08-06 12:00,65.526,,,1914-04-11 12:00,110.668,,,1915-07-18 12:00,68.722,,,1916-03-14 12:00,130.624,,,1917-06-28 12:00,69.794,,,1918-02-21 12:00,181.031,,,1919-06-07 12:00,68.692,,,1920-02-01 12:00,210.273,,,1921-05-14 12:00,66.037,,,1922-01-13 12:00,220.53,,,1923-04-09 12:00,55.618,,,1923-12-25 12:00,223.888,,,1924-09-30 12:00,325.789,,,1925-12-04 12:00,224.153,,,1926-09-05 12:00,45.709,,,1927-11-10 12:00,220.693,,,1928-08-14 12:00,63.514,,,,,,,,,,,1929-10-03 12:00,208.109,,,1930-07-25 12:00,67.751,,,1931-03-24 12:00,118.909,,,1932-07-05 12:00,69.42,,,1933-03-01 12:00,160.878,,,1934-06-15 12:00,69.226,,,1935-02-09 12:00,202.834,,,,,,
,,,,1907-01-06 12:00,222.33,,,1907-10-27 12:00,308.545,,,1908-12-17 12:00,224.504,,,1909-09-21 12:00,1.502,,,1910-11-26 12:00,223.621,,,1911-08-29 12:00,56.712,,,1912-10-31 12:00,219.292,,,1913-08-07 12:00,66.184,,,1914-04-12 12:00,111.101,,,1915-07-19 12:00,69.413,,,1916-03-15 12:00,130.543,,,1917-06-29 12:00,70.494,,,1918-02-22 12:00,180.796,,,1919-06-08 12:00,69.391,,,1920-02-02 12:00,210.636,,,1921-05-15 12:00,66.731,,,1922-01-14 12:00,221.098,,,1923-04-10 12:00,56.304,,,1923-12-26 12:00,224.531,,,1924-10-01 12:00,325.905,,,1925-12-05 12:00,224.828,,,1926-09-06 12:00,46.005,,,1927-11-11 12:00,221.379,,,1928-08-15 12:00,64.139,,,,,,,,,,,1929-10-04 12:00,208.784,,,1930-07-26 12:00,68.436,,,1931-03-25 12:00,119.09,,,1932-07-06 12:00,70.12,,,1933-03-02 12:00,160.482,,,1934-06-16 12:00,69.927,,,1935-02-10 12:00,203.02,,,,,,
,,,,1907-01-07 12:00,222.936,,,1907-10-28 12:00,309.174,,,1908-12-18 12:00,225.163,,,1909-09-22 12:00,1.21,,,1910-11-27 12:00,224.303,,,1911-08-30 12:00,57.205,,,1912-11-01 12:00,219.98,,,1913-08-08 12:00,66.841,,,1914-04-13 12:00,111.537,,,1915-07-20 12:00,70.104,,,1916-03-16 12:00,130.475,,,1917-06-30 12:00,71.193,,,1918-02-23 12:00,180.55,,,1919-06-09 12:00,70.09,,,1920-02-03 12:00,210.994,,,1921-05-16 12:00,67.424,,,1922-01-15 12:00,221.664,,,1923-04-11 12:00,56.99,,,1923-12-27 12:00,225.173,,,1924-10-02 12:00,326.034,,,1925-12-06 12:00,225.503,,,1926-09-07 12:00,46.29,,,1927-11-12 12:00,222.066,,,1928-08-16 12:00,64.762,,,,,,,,,,,1929-10-05 12:00,209.461,,,1930-07-27 12:00,69.119,,,1931-03-26 12:00,119.279,,,1932-07-07 12:00,70.818,,,1933-03-03 12:00,160.086,,,1934-06-17 12:00,70.627,,,1935-02-11 12:00,203.197,,,,,,
,,,,1907-01-08 12:00,223.54,,,1907-10-29 12:00,309.805,,,1908-12-19 12:00,225.822,,,1909-09-23 12:00,0.918,,,1910-11-28 12:00,224.985,,,1911-08-31 12:00,57.692,,,1912-11-02 12:00,220.669,,,1913-08-09 12:00,67.495,,,1914-04-14 12:00,111.978,,,1915-07-21 12:00,70.794,,,1916-03-17 12:00,130.42,,,1917-07-01 12:00,71.891,,,1918-02-24 12:00,180.291,,,1919-06-10 12:00,70.788,,,1920-02-04 12:00,211.346,,,1921-05-17 12:00,68.117,,,1922-01-16 12:00,222.23,,,1923-04-12 12:00,57.675,,,1923-12-28 12:00,225.816,,,1924-10-03 12:00,326.176,,,1925-12-07 12:00,226.179,,,1926-09-08 12:00,46.564,,,1927-11-13 12:00,222.754,,,1928-08-17 12:00,65.381,,,,,,,,,,,1929-10-06 12:00,210.138,,,1930-07-28 12:00,69.801,,,1931-03-27 12:00,119.478,,,1932-07-08 12:00,71.515,,,1933-03-04 12:00,159.69,,,1934-06-18 12:00,71.326,,,1935-02-12 12:00,203.365,,,,,,
,,,,1907-01-09 12:00,224.144,,,1907-10-30 12:00,310.438,,,1908-12-20 12:00,226.481,,,1909-09-24 12:00,0.627,,,1910-11-29 12:00,225.668,,,1911-09-01 12:00,58.172,,,1912-11-03 12:00,221.359,,,1913-08-10 12:00,68.147,,,1914-04-15 12:00,112.421,,,1915-07-22 12:00,71.482,,,1916-03-18 12:00,130.378,,,1917-07-02 12:00,72.588,,,1918-02-25 12:00,180.022,,,1919-06-11 12:00,71.485,,,1920-02-05 12:00,211.692,,,1921-05-18 12:00,68.809,,,1922-01-17 12:00,222.794,,,1923-04-13 12:00,58.36,,,1923-12-29 12:00,226.459,,,1924-10-04 12:00,326.33,,,1925-12-08 12:00,226.855,,,1926-09-09 12:00,46.827,,,1927-11-14 12:00,223.443,,,1928-08-18 12:00,65.998,,,,,,,,,,,1929-10-07 12:00,210.817,,,1930-07-29 12:00,70.481,,,1931-03-28 12:00,119.685,,,1932-07-09 12:00,72.211,,,1933-03-05 12:00,159.297,,,1934-06-19 12:00,72.025,,,1935-02-13 12:00,203.522,,,,,,
,,,,1907-01-10 12:00,224.748,,,1907-10-31 12:00,311.074,,,1908-12-21 12:00,227.14,,,1909-09-25 12:00,0.338,,,1910-11-30 12:00,226.352,,,1911-09-02 12:00,58.647,,,1912-11-04 12:00,222.05,,,1913-08-11 12:00,68.797,,,1914-04-16 12:00,112.868,,,1915-07-23 12:00,72.169,,,1916-03-19 12:00,130.348,,,1917-07-03 12:00,73.284,,,1918-02-26 12:00,179.741,,,1919-06-12 12:00,72.181,,,1920-02-06 12:00,212.033,,,1921-05-19 12:00,69.5,,,1922-01-18 12:00,223.357,,,1923-04-14 12:00,59.044,,,1923-12-30 12:00,227.101,,,1924-10-05 12:00,326.496,,,1925-12-09 12:00,227.532,,,1926-09-10 12:00,47.078,,,1927-11-15 12:00,224.132,,,1928-08-19 12:00,66.611,,,,,,,,,,,1929-10-08 12:00,211.496,,,1930-07-30 12:00,71.16,,,1931-03-29 12:00,119.901,,,1932-07-10 12:00,72.905,,,1933-03-06 12:00,158.906,,,1934-06-20 12:00,72.722,,,1935-02-14 12:00,203.67,,,,,,
